Treatment,Date,Das,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,GreenN,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,HI,LeafNo,LAI,SLAI,ESW,NO3,SLN,WaterSD,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),TPLA,SPLA,irrig_loss,irrig_tot,drain,runoff,BiomassN,sw(11),sw(12),sw(13)
Sorghum_HE1_T3,28/05/1997,139,8.555,15546.3,1956.93,1554.63,424.9,137.57,850.73,260.12,283.62,16.87,17.04,0.83,5.12,4.63,1.19,5.26,1.855,17460.737,16.243,0.182,22.161,4.431,0.728,88.161,210.6,1.157,1,0.387,0.413,0.437,0.321,0.29,0.315,0.339,0.33,0.32,0.33,5158.636,727.921,,,,,,,,
Sorghum_HE1_T3,29/05/1997,140,8.566,15609.2,1962.37,1560.92,424.05,137.57,850.5,260.12,290.13,16.87,17.04,0.83,5.1,4.55,1.17,5.39,1.857,17460.737,16.616,0.186,22.161,4.431,0.728,86.426,210.8,1.152,1,0.381,0.41,0.433,0.321,0.29,0.315,0.339,0.33,0.32,0.33,5158.636,727.921,,,,,,,,
Sorghum_HE1_T3,30/05/1997,141,8.579,15687.7,1969.37,1568.77,423.2,137.57,850.54,260.12,297.94,16.87,17.04,0.83,5.07,4.46,1.15,5.53,1.857,17460.737,17.064,0.19,22.161,4.431,0.728,84.434,210.9,1.144,1,0.374,0.406,0.43,0.321,0.289,0.315,0.339,0.33,0.32,0.33,5158.636,727.921,,,,,,,,
Sorghum_HE1_T3,31/05/1997,142,8.592,15742.9,1973.84,1574.29,422.35,137.38,849.32,260.12,304.68,16.87,17.03,0.83,5.02,4.38,1.13,5.67,1.862,17460.737,17.449,0.194,22.161,4.424,0.734,83.215,211,1.134,1,0.369,0.404,0.427,0.321,0.289,0.315,0.338,0.33,0.32,0.33,5158.636,734.168,,,,,,,,
Sorghum_HE1_T3,1/06/1997,143,8.6,15779.2,1975.77,1577.92,421.51,136.52,848.54,260.12,309.09,16.87,17,0.83,4.93,4.35,1.12,5.77,1.866,17460.737,17.702,0.196,22.161,4.397,0.762,85.734,211.1,1.122,1,0.397,0.404,0.425,0.322,0.289,0.315,0.338,0.33,0.32,0.33,5158.636,761.785,,,,,,,,
Sorghum_HE1_T3,2/06/1997,144,8.61,15825,1978.55,1582.5,420.66,135.55,847.88,260.12,314.33,16.87,16.96,0.82,4.84,4.31,1.11,5.87,1.868,17460.737,18.002,0.199,22.161,4.366,0.793,84.752,211.3,1.109,1,0.392,0.403,0.423,0.322,0.289,0.314,0.338,0.33,0.32,0.33,5158.636,792.955,,,,,,,,
Sorghum_HE1_T3,3/06/1997,145,8.617,15853.4,1980.54,1585.34,419.82,135.55,847.07,260.12,317.98,16.87,16.96,0.82,4.82,4.26,1.1,5.95,1.872,17460.737,18.211,0.201,22.161,4.366,0.793,83.787,211.4,1.104,1,0.386,0.402,0.422,0.322,0.289,0.314,0.338,0.33,0.32,0.33,5158.636,792.955,,,,,,,,
Sorghum_HE1_T3,4/06/1997,146,8.626,15893.7,1983.73,1589.37,418.98,135.55,846.19,260.12,322.89,16.87,16.96,0.82,4.78,4.21,1.09,6.05,1.875,17460.737,18.492,0.203,22.161,4.366,0.793,82.713,211.5,1.095,1,0.381,0.401,0.42,0.322,0.289,0.314,0.338,0.33,0.32,0.33,5158.636,792.955,,,,,,,,
Sorghum_HE1_T3,5/06/1997,147,8.635,15928.7,1985.46,1592.87,418.15,134.62,844.94,260.12,327.64,16.87,16.92,0.82,4.69,4.17,1.08,6.16,1.88,17460.737,18.764,0.206,22.161,4.336,0.823,82.125,211.6,1.083,1,0.379,0.399,0.418,0.323,0.289,0.314,0.338,0.33,0.32,0.33,5158.636,822.892,,,,,,,,
Sorghum_HE1_T3,6/06/1997,148,8.647,15988.1,1990.57,1598.81,417.31,134.62,844.45,260.12,334.07,16.87,16.92,0.82,4.65,4.1,1.06,6.29,1.882,17460.737,19.133,0.209,22.161,4.336,0.823,81.377,211.7,1.073,1,0.38,0.397,0.415,0.323,0.289,0.314,0.338,0.33,0.32,0.33,5158.636,822.892,,,,,,,,
Sorghum_HE1_T3,7/06/1997,149,8.657,16024.1,1993.29,1602.41,416.47,134.57,842.98,260.12,339.14,16.87,16.92,0.82,4.61,4.04,1.05,6.4,1.887,17460.737,19.423,0.212,22.161,4.334,0.824,80.447,211.8,1.063,1,0.376,0.396,0.414,0.323,0.289,0.314,0.338,0.33,0.32,0.33,5158.636,824.482,,,,,,,,
Sorghum_HE1_T3,8/06/1997,150,8.671,16093.6,1998.91,1609.36,415.64,134.08,842.09,260.12,346.98,16.87,16.9,0.81,4.52,3.97,1.03,6.56,1.89,17460.737,19.872,0.216,22.161,4.318,0.84,79.991,211.9,1.047,1,0.379,0.393,0.411,0.322,0.289,0.314,0.338,0.33,0.32,0.33,5158.636,840.474,,,,,,,,
Sorghum_HE1_T3,9/06/1997,151,8.679,16129.6,2000.99,1612.96,414.81,133.39,841.29,260.12,351.38,16.87,16.87,0.81,4.45,3.93,1.02,6.65,1.893,17460.737,20.124,0.218,22.161,4.296,0.862,79.018,212,1.037,1,0.374,0.392,0.409,0.323,0.289,0.314,0.338,0.33,0.32,0.33,5158.636,862.442,,,,,,,,
Sorghum_HE1_T3,10/06/1997,152,8.688,16169.7,2003.46,1616.97,413.98,132.69,840.53,260.12,356.14,16.87,16.85,0.81,4.38,3.89,1.01,6.75,1.895,17460.737,20.397,0.22,22.161,4.273,0.885,77.974,212.1,1.026,1,0.368,0.391,0.408,0.323,0.289,0.314,0.338,0.33,0.32,0.33,5158.636,885.233,,,,,,,,
Sorghum_HE1_T3,11/06/1997,153,8.696,16208.5,2006.4,1620.85,413.15,132.57,839.76,260.12,360.8,16.87,16.84,0.81,4.34,3.84,1,6.85,1.897,17460.737,20.663,0.223,22.161,4.27,0.889,76.844,212.2,1.017,1,0.363,0.389,0.406,0.323,0.289,0.314,0.338,0.33,0.32,0.33,5158.636,889.069,,,,,,,,
Sorghum_HE1_T3,12/06/1997,154,8.706,16251.7,2009.89,1625.17,412.33,132.57,838.89,260.12,365.99,16.87,16.84,0.81,4.3,3.79,0.99,6.95,1.9,17460.737,20.961,0.225,22.161,4.27,0.889,75.809,212.3,1.007,1,0.359,0.387,0.404,0.323,0.289,0.314,0.338,0.33,0.32,0.33,5158.636,889.069,,,,,,,,
Sorghum_HE1_T3,13/06/1997,155,8.715,16298.4,2013.67,1629.84,411.5,132.5,838.37,260.12,371.18,16.87,16.84,0.81,4.26,3.74,0.98,7.06,1.901,17460.737,21.258,0.228,22.161,4.267,0.891,74.453,212.4,0.998,1,0.353,0.384,0.402,0.322,0.289,0.314,0.338,0.33,0.32,0.33,5158.636,891.35,,,,,,,,
Sorghum_HE1_T3,14/06/1997,156,8.723,16309.9,2012.97,1630.99,410.68,131.47,836.27,260.12,374.43,16.87,16.8,0.8,4.18,3.7,0.97,7.14,1.908,17460.737,21.444,0.23,22.161,4.234,0.924,74.122,212.5,0.987,1,0.352,0.383,0.401,0.323,0.289,0.314,0.338,0.33,0.32,0.33,5158.636,924.255,,,,,,,,
Sorghum_HE1_T3,15/06/1997,157,8.735,16355,2015.36,1635.5,409.86,130.18,834.73,260.12,380.48,16.87,16.76,0.8,4.08,3.67,0.96,7.25,1.906,17460.737,21.791,0.233,22.161,4.193,0.966,74.779,212.6,0.973,1,0.362,0.382,0.4,0.323,0.289,0.314,0.338,0.33,0.32,0.33,5158.636,966.1,,,,,,,,
Sorghum_HE1_T3,16/06/1997,158,8.739,16358.8,2014.45,1635.88,409.04,129.7,833.48,260.12,382.11,16.87,16.74,0.8,4.05,3.65,0.96,7.29,1.907,17460.737,21.884,0.234,22.161,4.177,0.981,74.457,212.7,0.968,1,0.36,0.382,0.399,0.323,0.289,0.314,0.338,0.33,0.32,0.33,5158.636,981.307,,,,,,,,
Sorghum_HE1_T3,17/06/1997,159,8.745,16370.3,2013.99,1637.03,408.22,128.92,832.05,260.12,384.69,16.87,16.72,0.8,3.99,3.62,0.95,7.35,1.912,17460.737,22.032,0.235,22.161,4.152,1.007,74.575,212.8,0.96,1,0.363,0.381,0.398,0.323,0.289,0.314,0.338,0.33,0.32,0.33,5158.636,1006.588,,,,,,,,
Sorghum_HE1_T3,18/06/1997,160,8.755,16421.6,2017.13,1642.16,407.4,127.74,831.41,260.12,390.46,16.87,16.68,0.8,3.9,3.59,0.94,7.45,1.908,17460.737,22.362,0.238,22.161,4.114,1.045,76.126,212.9,0.948,1,0.382,0.381,0.397,0.323,0.289,0.314,0.338,0.33,0.32,0.33,5158.636,1044.595,,,,,,,,
Sorghum_HE1_T3,19/06/1997,161,8.763,16459.5,2019.11,1645.95,406.59,126.75,830.72,260.12,394.94,16.87,16.65,0.8,3.83,3.56,0.94,7.53,1.906,17460.737,22.618,0.24,22.161,4.082,1.077,75.341,213,0.938,1,0.377,0.38,0.396,0.323,0.289,0.314,0.338,0.33,0.32,0.33,5158.636,1076.575,,,,,,,,
Sorghum_HE1_T3,20/06/1997,162,8.769,16472.6,2018.8,1647.26,405.78,125.95,829.5,260.12,397.47,16.87,16.62,0.79,3.77,3.54,0.93,7.59,1.909,17460.737,22.763,0.241,22.161,4.056,1.102,74.728,213.1,0.93,1,0.372,0.38,0.395,0.323,0.289,0.314,0.338,0.33,0.32,0.33,5158.636,1102.318,,,,,,,,
Sorghum_HE1_T3,21/06/1997,163,8.781,16528.2,2022.29,1652.82,404.96,124.67,828.45,260.12,404.08,16.87,16.58,0.79,3.68,3.5,0.92,7.69,1.903,17460.737,23.142,0.244,22.161,4.015,1.143,73.85,213.1,0.917,1,0.367,0.379,0.394,0.323,0.289,0.313,0.338,0.33,0.32,0.33,5158.636,1143.271,,,,,,,,
Sorghum_HE1_T3,22/06/1997,164,8.793,16571.1,2024.71,1657.11,404.15,123.62,826.86,260.12,409.96,16.87,16.55,0.79,3.61,3.47,0.92,7.77,1.895,17460.737,23.479,0.247,22.161,3.981,1.177,73.396,213.2,0.906,1,0.365,0.378,0.393,0.323,0.289,0.313,0.338,0.33,0.32,0.33,5158.636,1177.378,,,,,,,,
Sorghum_HE1_T3,23/06/1997,165,8.806,16615.5,2026.87,1661.55,403.35,122.14,824.92,260.12,416.34,16.87,16.5,0.79,3.51,3.42,0.9,7.88,1.893,17460.737,23.844,0.251,22.161,3.934,1.225,73.829,213.3,0.891,1,0.373,0.378,0.391,0.323,0.289,0.313,0.338,0.33,0.32,0.33,5158.636,1224.759,,,,,,,,
Sorghum_HE1_T3,24/06/1997,166,8.816,16659.6,2028.99,1665.96,402.54,120.66,823.8,260.12,421.88,16.87,16.46,0.79,3.41,3.38,0.89,7.99,1.894,17460.737,24.161,0.253,22.161,3.886,1.272,72.717,213.4,0.877,1,0.367,0.376,0.39,0.323,0.289,0.313,0.338,0.33,0.32,0.33,5158.636,1272.479,,,,,,,,
Sorghum_HE1_T3,25/06/1997,167,8.828,16721.2,2032.95,1672.12,401.73,119.28,823.21,260.12,428.61,16.87,16.42,0.79,3.32,3.34,0.89,8.09,1.888,17460.737,24.547,0.256,22.161,3.841,1.317,71.494,213.5,0.863,1,0.36,0.375,0.388,0.323,0.289,0.313,0.338,0.33,0.32,0.33,5158.636,1317.143,,,,,,,,
Sorghum_HE1_T3,26/06/1997,168,8.838,16758.5,2034.81,1675.85,400.93,118.2,822.04,260.12,433.51,16.87,16.39,0.78,3.25,3.31,0.88,8.17,1.885,17460.737,24.828,0.259,22.161,3.807,1.352,70.607,213.6,0.853,1,0.355,0.374,0.387,0.323,0.289,0.313,0.337,0.33,0.32,0.33,5158.636,1351.744,,,,,,,,
Sorghum_HE1_T3,27/06/1997,169,8.844,16775.6,2035.02,1677.56,400.13,117.5,820.95,260.12,436.32,16.87,16.37,0.78,3.2,3.29,0.87,8.22,1.884,17460.737,24.989,0.26,22.161,3.784,1.374,69.882,213.7,0.847,1,0.35,0.373,0.386,0.323,0.289,0.313,0.337,0.33,0.32,0.33,5158.636,1374.24,,,,,,,,
Sorghum_HE1_T3,28/06/1997,170,8.849,16788.1,2034.81,1678.81,399.33,116.85,819.8,260.12,438.72,16.87,16.35,0.78,3.16,3.27,0.87,8.27,1.884,17460.737,25.126,0.261,22.161,3.763,1.395,69.21,213.8,0.84,1,0.345,0.372,0.386,0.323,0.289,0.313,0.337,0.33,0.32,0.33,5158.636,1395.304,,,,,,,,
Sorghum_HE1_T3,29/06/1997,171,8.849,16788.1,2034.01,1678.81,398.53,116.85,819.8,260.12,438.72,16.87,16.35,0.78,3.16,3.27,0.87,8.27,1.884,17460.737,25.126,0.261,22.161,3.763,1.395,68.969,213.9,0.84,1,0.344,0.371,0.385,0.323,0.289,0.313,0.337,0.33,0.32,0.33,5158.636,1395.304,,,,,,,,
Sorghum_HE1_T3,30/06/1997,172,8.856,16814.8,2035.26,1681.48,397.73,116.22,818.89,260.12,442.3,16.87,16.33,0.78,3.12,3.25,0.86,8.31,1.879,17460.737,25.331,0.263,22.161,3.743,1.416,77.536,213.9,0.834,1,0.422,0.38,0.384,0.323,0.289,0.313,0.337,0.33,0.32,0.33,5158.636,1415.719,,,,,,,,
Sorghum_HE2_T1,9/01/1997,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,78.965,25.3,0,1,0.274,0.396,0.431,0.376,0.275,0.304,0.335,0.33,0.32,0.33,0,0,,,,,NaN,,,
Sorghum_HE2_T1,10/01/1997,1,1.999,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,128.329,25.4,0,1,0.398,0.437,0.467,0.466,0.313,0.304,0.335,0.33,0.32,0.33,0,0,,,,,NaN,,,
Sorghum_HE2_T1,11/01/1997,2,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,124.248,25.6,0,1,0.362,0.428,0.467,0.465,0.317,0.304,0.335,0.33,0.32,0.33,0,0,,,,,NaN,,,
Sorghum_HE2_T1,12/01/1997,3,2.277,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,121.752,25.8,0,1,0.341,0.421,0.466,0.464,0.32,0.304,0.335,0.33,0.32,0.33,0,0,,,,,NaN,,,
Sorghum_HE2_T1,13/01/1997,4,2.571,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,119.778,25.9,0,1,0.325,0.417,0.464,0.463,0.323,0.304,0.335,0.33,0.32,0.33,0,0,,,,,NaN,,,
Sorghum_HE2_T1,14/01/1997,5,2.852,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,118.092,26.1,0,1,0.312,0.416,0.461,0.462,0.325,0.304,0.335,0.33,0.32,0.33,0,0,,,,,NaN,,,
Sorghum_HE2_T1,15/01/1997,6,3,20,3,2,1,1,1,0,0,0.03,,0.02,0,0.03,0,0,0,0,0,0,1,0.002,0,116.596,26.1,1.5,1,0.301,0.415,0.46,0.461,0.327,0.304,0.335,0.33,0.32,0.33,2,0,,,,,NaN,,,
Sorghum_HE2_T1,16/01/1997,7,3.109,20.3,3.05,2.03,1.02,1.02,1.01,0,0,0.04,,0.02,0,0.04,0,0,0,0,0,0,1.191,0.002,0,115.232,26,1.517,1,0.291,0.414,0.458,0.459,0.328,0.304,0.335,0.33,0.32,0.33,2.149,0,,,,,NaN,,,
Sorghum_HE2_T1,17/01/1997,8,3.182,20.5,3.1,2.05,1.05,1.04,1.01,0,0,0.05,,0.02,0,0.05,0,0,0,0,0,0,1.385,0.002,0,147.898,26.1,1.536,1,0.401,0.437,0.467,0.466,0.409,0.305,0.335,0.33,0.32,0.33,2.472,0,,,,,NaN,,,
Sorghum_HE2_T1,18/01/1997,9,3.301,20.9,3.16,2.09,1.08,1.08,1.01,0,0,0.05,,0.02,0.01,0.05,0,0,0,0,0,0,1.562,0.004,0,143.631,26.1,1.488,1,0.363,0.428,0.467,0.465,0.412,0.305,0.335,0.33,0.32,0.33,4.102,0,,,,,NaN,,,
Sorghum_HE2_T1,19/01/1997,10,3.404,21.1,3.21,2.11,1.1,1.1,1.01,0,0,0.06,,0.02,0.01,0.05,0,0,0,0,0,0,1.854,0.005,0,141.572,26.3,1.4,1,0.346,0.421,0.466,0.465,0.415,0.305,0.335,0.33,0.32,0.33,5.498,0,,,,,NaN,,,
Sorghum_HE2_T1,20/01/1997,11,3.506,21.8,3.34,2.18,1.16,1.17,1.01,0,0,0.06,,0.02,0.01,0.05,0,0,0,0,0,0,2.104,0.007,0,139.489,26.4,1.319,1,0.33,0.417,0.464,0.464,0.417,0.306,0.335,0.33,0.32,0.33,6.887,0,,,,,NaN,,,
Sorghum_HE2_T1,21/01/1997,12,3.591,22.6,3.5,2.26,1.24,1.25,1.01,0,0,0.06,,0.02,0.01,0.05,0,0,0,0,0,0,2.353,0.008,0,137.728,26.6,1.326,1,0.316,0.416,0.461,0.463,0.419,0.306,0.335,0.33,0.32,0.33,8.045,0,,,,,NaN,,,
Sorghum_HE2_T1,22/01/1997,13,3.702,23.5,3.67,2.35,1.33,1.33,1.01,0,0,0.06,,0.02,0.01,0.05,0,0,0,0,0,0,2.56,0.01,0,153.094,26.7,1.316,1,0.408,0.438,0.467,0.466,0.429,0.307,0.335,0.33,0.32,0.33,9.563,0,,,,,NaN,,,
Sorghum_HE2_T1,23/01/1997,14,3.792,24.8,3.94,2.48,1.46,1.46,1.02,0,0,0.06,,0.02,0.01,0.05,0,0,0,0,0,0,2.832,0.011,0,148.349,26.8,1.347,1,0.365,0.428,0.467,0.466,0.431,0.308,0.335,0.33,0.32,0.33,10.789,0,,,,,NaN,,,
Sorghum_HE2_T1,24/01/1997,15,3.899,26.4,4.25,2.64,1.62,1.61,1.03,0,0,0.07,,0.02,0.02,0.05,0,0,0,0,0,0,3.052,0.013,0,145.71,27,1.325,1,0.343,0.421,0.465,0.466,0.432,0.309,0.335,0.33,0.32,0.33,13.007,0,,,,,NaN,,,
Sorghum_HE2_T1,25/01/1997,16,4,28.1,4.59,2.81,1.78,1.77,1.04,0,0,0.07,,0.02,0.02,0.05,0,0,0,0,0,0,3.312,0.016,0,143.647,27.2,1.302,1,0.327,0.417,0.464,0.465,0.432,0.311,0.335,0.33,0.32,0.33,15.956,0,,,,,NaN,,,
Sorghum_HE2_T1,26/01/1997,17,4.067,29.7,4.91,2.97,1.94,1.93,1.05,0,0,0.07,,0.02,0.03,0.05,0,0,0,0,0,0,3.589,0.02,0,141.904,27.4,1.277,1,0.313,0.416,0.461,0.465,0.433,0.313,0.335,0.33,0.32,0.33,19.91,0,,,,,NaN,,,
Sorghum_HE2_T1,27/01/1997,18,4.123,30.8,5.12,3.08,2.05,2.03,1.05,0,0,0.08,,0.02,0.03,0.05,0,0,0,0,0,0,3.891,0.024,0,140.373,27.5,1.273,1,0.302,0.415,0.459,0.464,0.432,0.314,0.335,0.33,0.32,0.33,24.419,0,,,,,NaN,,,
Sorghum_HE2_T1,28/01/1997,19,4.178,33.1,5.58,3.31,2.27,2.24,1.07,0,0,0.09,,0.02,0.04,0.05,0,0,0,0,0,0,4.171,0.03,0,138.966,27.7,1.275,1,0.292,0.414,0.458,0.462,0.432,0.316,0.335,0.33,0.32,0.33,29.873,0,,,,,NaN,,,
Sorghum_HE2_T1,29/01/1997,20,4.236,35.1,5.98,3.51,2.47,2.42,1.09,0,0,0.1,,0.02,0.05,0.05,0,0,0,0,0,0,4.445,0.037,0,137.675,27.8,1.269,1,0.283,0.413,0.457,0.462,0.431,0.317,0.335,0.33,0.32,0.33,36.894,0,,,,,NaN,,,
Sorghum_HE2_T1,30/01/1997,21,4.302,37.1,6.38,3.71,2.67,2.6,1.11,0,0,0.11,,0.02,0.06,0.05,0,0,0,0,0,0,4.733,0.045,0,156.709,27.8,1.274,1,0.42,0.441,0.466,0.463,0.431,0.318,0.335,0.33,0.32,0.33,44.908,0,,,,,NaN,,,
Sorghum_HE2_T1,31/01/1997,22,4.366,39.8,6.9,3.98,2.92,2.83,1.14,0,0,0.12,,0.02,0.07,0.05,0,0,0,0,0,0,5.06,0.055,0,154.727,27.8,1.268,1,0.401,0.433,0.467,0.464,0.432,0.32,0.335,0.33,0.32,0.33,55.387,0,,,,,NaN,,,
Sorghum_HE2_T1,1/02/1997,23,4.435,45.5,8.03,4.55,3.49,3.33,1.22,0,0,0.14,,0.02,0.09,0.05,0,0,0,0,0,0,5.377,0.072,0,150.203,27.8,1.241,1,0.361,0.425,0.466,0.465,0.432,0.321,0.335,0.33,0.32,0.33,72.349,0,,,,,NaN,,,
Sorghum_HE2_T1,2/02/1997,24,4.502,52.1,9.36,5.21,4.15,3.9,1.32,0,0,0.16,,0.02,0.12,0.05,0,0,0,0,0,0,5.724,0.093,0,147.507,27.7,1.237,1,0.339,0.419,0.464,0.464,0.432,0.323,0.335,0.33,0.32,0.33,93.176,0,,,,,NaN,,,
Sorghum_HE2_T1,3/02/1997,25,4.567,57.1,10.35,5.71,4.64,4.31,1.4,0,0,0.19,,0.02,0.14,0.05,0,0,0,0,0,0,6.059,0.112,0,145.458,27.7,1.266,1,0.323,0.418,0.462,0.464,0.432,0.325,0.335,0.33,0.32,0.33,111.841,0,,,,,NaN,,,
Sorghum_HE2_T1,4/02/1997,26,4.62,69,12.72,6.9,5.82,5.28,1.62,0,0,0.22,,0.02,0.17,0.05,0,0,0,0,0,0,6.378,0.138,0,143.586,27.6,1.269,1,0.31,0.416,0.459,0.463,0.432,0.327,0.335,0.33,0.32,0.33,137.524,0,,,,,NaN,,,
Sorghum_HE2_T1,5/02/1997,27,4.666,86.2,16.15,8.62,7.53,6.67,1.95,0,0,0.26,,0.02,0.21,0.05,0,0,0,0,0,0,6.645,0.163,0,141.718,27.4,1.29,1,0.298,0.415,0.457,0.461,0.432,0.328,0.335,0.33,0.32,0.33,163.371,0,,,,,NaN,,,
Sorghum_HE2_T1,6/02/1997,28,4.718,107.3,20.36,10.73,9.63,8.34,2.4,0,0,0.31,,0.02,0.26,0.05,0,0,0,0,0,0,6.872,0.198,0,139.908,27.2,1.297,1,0.288,0.413,0.455,0.46,0.431,0.329,0.335,0.33,0.32,0.33,198.302,0,,,,,NaN,,,
Sorghum_HE2_T1,7/02/1997,29,4.769,131,25.06,13.1,11.97,10.18,2.92,0,0,0.37,,0.02,0.31,0.05,0,0,0,0,0,0,7.132,0.239,0,137.983,26.7,1.315,1,0.279,0.41,0.453,0.459,0.43,0.33,0.335,0.33,0.32,0.33,238.551,0,,,,,NaN,,,
Sorghum_HE2_T1,8/02/1997,30,4.82,150.1,28.87,15.01,13.86,11.65,3.37,0,0,0.43,,0.02,0.38,0.05,0,0,0,0,0,0,7.384,0.287,0,148.292,26.2,1.323,1,0.386,0.411,0.451,0.458,0.429,0.33,0.335,0.33,0.32,0.33,286.56,0,,,,,NaN,,,
Sorghum_HE2_T1,9/02/1997,31,4.876,186.4,36.1,18.64,17.46,14.38,4.26,0,0,0.52,,0.03,0.46,0.06,0,0,0,0,0,0,7.639,0.349,0,144.839,25.5,1.325,1,0.362,0.409,0.449,0.456,0.429,0.331,0.335,0.33,0.32,0.33,349.203,0,,,,,NaN,,,
Sorghum_HE2_T1,10/02/1997,32,4.932,230,44.79,23,21.79,17.61,5.39,0,0,0.6,,0.03,0.54,0.06,0,0,0,0,0,0,7.919,0.423,0,141.612,24.9,1.269,1,0.343,0.407,0.447,0.454,0.428,0.331,0.335,0.33,0.32,0.33,422.753,0,,,,,NaN,,,
Sorghum_HE2_T1,11/02/1997,33,4.989,282,54.73,28.2,26.94,20.98,6.81,0,0,0.68,,0.04,0.59,0.08,0,0,0,0,0,0,8.196,0.493,0.009,138.189,24.4,1.194,1,0.327,0.403,0.443,0.451,0.426,0.332,0.335,0.33,0.32,0.33,502.097,9.467,,,,,NaN,,,
Sorghum_HE2_T1,12/02/1997,34,5,341.3,65.5,34.13,32.82,24.16,8.52,0,0,0.77,,0.04,0.63,0.1,0,0,0,0,0,0,8.477,0.56,0.034,134.677,24,1.133,1,0.314,0.4,0.439,0.448,0.424,0.332,0.335,0.33,0.32,0.33,593.443,33.738,,,,,NaN,,,
Sorghum_HE2_T1,13/02/1997,35,5.075,404.9,72.88,40.49,34.85,27.61,9.86,0.57,0,0.89,,0.05,0.72,0.12,0,0,0,0,0,0,8.779,0.667,0.058,142.288,23.2,1.074,1,0.394,0.407,0.437,0.445,0.422,0.332,0.335,0.33,0.32,0.33,724.877,57.898,,,,,NaN,,,
Sorghum_HE2_T1,14/02/1997,36,5.118,464.2,79.06,46.42,36.74,30.02,11.17,1.14,0,1.02,,0.05,0.79,0.13,0,0,0,0,0,0,9.123,0.763,0.1,137.907,22.7,1.035,1,0.365,0.404,0.434,0.443,0.421,0.333,0.335,0.33,0.32,0.33,862.845,99.509,,,,,NaN,,,
Sorghum_HE2_T1,15/02/1997,37,5.16,501.9,83.75,50.19,37.91,32.28,12.05,1.51,0,1.13,,0.06,0.88,0.14,0,0,0,0,0,0,9.461,0.865,0.106,168.382,21.7,1.02,1,0.424,0.44,0.466,0.466,0.443,0.36,0.335,0.33,0.32,0.33,971.037,106.387,,,,,NaN,,,
Sorghum_HE2_T1,16/02/1997,38,5.199,540.1,88.37,54.01,39.09,34.38,12.98,1.91,0,1.23,,0.06,0.96,0.15,0.01,0,0,0,0,0,9.794,0.958,0.117,189.811,21.3,1.003,1,0.426,0.441,0.467,0.467,0.444,0.407,0.377,0.341,0.323,0.331,1075.235,117.34,,,,,NaN,,,
Sorghum_HE2_T1,17/02/1997,39,5.241,600.4,94.67,60.04,41,36.57,14.52,2.57,0,1.35,,0.06,1.03,0.16,0.01,0,0,0,0,0,10.103,1.052,0.164,192.235,20.7,0.976,1,0.422,0.44,0.466,0.466,0.443,0.407,0.377,0.35,0.328,0.333,1215.748,164.107,,,,,NaN,,,
Sorghum_HE2_T1,18/02/1997,40,5.286,668.7,101.56,66.87,43.18,38.69,16.34,3.35,0,1.48,,0.06,1.09,0.18,0.01,0,0,0,0,0,10.432,1.14,0.227,194.39,20,0.953,1,0.421,0.44,0.466,0.466,0.443,0.406,0.377,0.355,0.333,0.336,1366.207,226.601,,,,,NaN,,,
Sorghum_HE2_T1,19/02/1997,41,5.323,757.9,111.42,75.79,46.03,42.17,18.81,4.41,0,1.64,,0.07,1.16,0.21,0.01,0,0,0,0,0,10.781,1.24,0.283,190.601,19.5,0.94,1,0.402,0.431,0.465,0.465,0.44,0.406,0.377,0.35,0.335,0.339,1522.783,283.029,,,,,NaN,,,
Sorghum_HE2_T1,20/02/1997,42,5.358,861.5,123.15,86.15,49.36,46.32,21.79,5.69,0,1.78,,0.07,1.23,0.24,0.02,0,0,0,0,0,11.075,1.326,0.339,185.874,19.1,0.928,1,0.38,0.423,0.463,0.463,0.437,0.406,0.377,0.346,0.336,0.341,1664.973,339.02,,,,,NaN,,,
Sorghum_HE2_T1,21/02/1997,43,5.391,979.4,136.66,97.94,53.15,51.04,25.28,7.19,0,1.92,,0.07,1.28,0.27,0.02,0,0,0,0,0,11.349,1.401,0.396,180.697,18.7,0.916,1,0.357,0.416,0.46,0.461,0.434,0.405,0.377,0.343,0.335,0.342,1796.436,395.797,,,,,NaN,,,
Sorghum_HE2_T1,22/02/1997,44,5.424,1086.8,148.72,108.68,56.59,54.98,28.56,8.59,0,2.05,,0.07,1.33,0.3,0.03,0,0,0,0,0,11.614,1.467,0.452,175.044,18.4,0.906,1,0.338,0.413,0.456,0.458,0.431,0.403,0.376,0.341,0.334,0.343,1918.992,452.32,,,,,NaN,,,
